segment_id,entry_epoch_sec,exit_epoch_sec,side,horizon,entry_usd,exit_usd,oz,pnl_inr,hold_sec,exit_reason,peak_move_usd,entry_utc,exit_utc,exit_day_utc
0,1789581671.9550002,1789581723.922,1.0,trend,4357.61,4353.59,0.013714861802870395,-5.276415124492201,51.966999769210815,emergency_stop,0.0,2026-09-16 18:01:11.955000162+00:00,2026-09-16 18:02:03.921999931+00:00,2026-09-16
0,1789582071.959,1789582252.996,1.0,impulse,4356.06,4355.84,0.013544021398113426,-0.2851620838540961,181.0369999408722,max_hold,1.8099999999994907,2026-09-16 18:07:51.959000111+00:00,2026-09-16 18:10:52.996000051+00:00,2026-09-16
0,1789584430.963,1789584507.9180002,1.0,impulse,4358.41,4353.89,0.013536572186344454,-5.855562300356483,76.95500016212463,emergency_stop,2.2200000000002547,2026-09-16 18:47:10.963000059+00:00,2026-09-16 18:48:27.918000221+00:00,2026-09-16
0,1789593033.9889998,1789593082.979,-1.0,impulse,4327.98,4322.74,0.013383608920638779,6.711598871447171,48.99000024795532,profit_target,5.239999999999782,2026-09-16 21:10:33.988999844+00:00,2026-09-16 21:11:22.979000092+00:00,2026-09-16
0,1789593111.993,1789593124.905,-1.0,impulse,4317.66,4314.39,0.013726242408214375,4.2955708310901946,12.911999940872192,profit_confirmed,4.569999999999709,2026-09-16 21:11:51.993000031+00:00,2026-09-16 21:12:04.904999971+00:00,2026-09-16
0,1789593077.978,1789593128.959,-1.0,trend,4322.84,4315.78,0.013547223539693566,9.15327405794236,50.98100018501282,profit_confirmed,9.75,2026-09-16 21:11:17.977999926+00:00,2026-09-16 21:12:08.959000111+00:00,2026-09-16
0,1789593662.9910002,1789593738.988,1.0,impulse,4322.56,4318.06,0.013910254724661881,-5.990582649082787,75.99699974060059,emergency_stop,1.2999999999992724,2026-09-16 21:21:02.991000175+00:00,2026-09-16 21:22:18.987999916+00:00,2026-09-16
0,1789593796.891,1789593805.9580002,-1.0,impulse,4314.69,4319.02,0.013753764359009435,-5.6994236918311065,9.067000150680542,emergency_stop,0.0,2026-09-16 21:23:16.891000032+00:00,2026-09-16 21:23:25.958000183+00:00,2026-09-16
0,1789593937.9550002,1789594147.993,-1.0,trend,4313.87,4317.9,0.01360487985982313,-5.2471227585157685,210.03799986839294,emergency_stop,0.8499999999994543,2026-09-16 21:25:37.955000162+00:00,2026-09-16 21:29:07.993000031+00:00,2026-09-16
0,1789594275.981,1789594294.9950001,-1.0,trend,4304.95,4308.96,0.01346781069523542,-5.168480041405605,19.014000177383423,emergency_stop,1.0399999999999636,2026-09-16 21:31:15.980999947+00:00,2026-09-16 21:31:34.995000124+00:00,2026-09-16
0,1789594277.982,1789594294.9950001,-1.0,impulse,4303.8,4308.96,0.013498449964567075,-6.665842843106425,17.013000011444092,emergency_stop,0.0,2026-09-16 21:31:17.982000113+00:00,2026-09-16 21:31:34.995000124+00:00,2026-09-16
0,1789594524.85,1789594547.9539998,-1.0,impulse,4280.96,4274.92,0.013196826019549364,7.628302338969267,23.103999853134155,profit_target,6.039999999999964,2026-09-16 21:35:24.849999905+00:00,2026-09-16 21:35:47.953999758+00:00,2026-09-16
0,1789594510.984,1789594561.971,-1.0,trend,4282.31,4277.33,0.013158665888472768,6.271373554452139,50.98699998855591,profit_confirmed,8.050000000000182,2026-09-16 21:35:10.983999968+00:00,2026-09-16 21:36:01.970999956+00:00,2026-09-16
0,1789594773.937,1789594829.9950001,1.0,impulse,4291.27,4286.22,0.013521763351679462,-6.535008799716989,56.05800008773804,emergency_stop,1.4699999999993452,2026-09-16 21:39:33.937000036+00:00,2026-09-16 21:40:29.995000124+00:00,2026-09-16
0,1789594991.927,1789595016.91,1.0,impulse,4302.84,4307.87,0.013351051089364503,6.426949841090812,24.98300004005432,profit_target,5.029999999999745,2026-09-16 21:43:11.927000046+00:00,2026-09-16 21:43:36.910000086+00:00,2026-09-16
0,1789595367.9950001,1789595424.945,-1.0,impulse,4292.1,4296.46,0.013518940556813255,-5.640928764630759,56.94999980926514,emergency_stop,0.2899999999999636,2026-09-16 21:49:27.995000124+00:00,2026-09-16 21:50:24.944999933+00:00,2026-09-16
0,1789595456.965,1789595477.9910002,-1.0,impulse,4287.83,4282.47,0.013371584104744,6.859131320246909,21.026000261306763,profit_target,5.359999999999673,2026-09-16 21:50:56.964999914+00:00,2026-09-16 21:51:17.991000175+00:00,2026-09-16
0,1789595522.98,1789595570.9699998,-1.0,trend,4283.94,4273.82,0.013550763331747559,13.123985455406388,47.989999771118164,profit_target,10.11999999999989,2026-09-16 21:52:02.980000019+00:00,2026-09-16 21:52:50.969999790+00:00,2026-09-16
0,1789595553.997,1789595576.9750001,-1.0,impulse,4276.7,4274.02,0.01378790169005314,3.5363434721679647,22.978000164031982,profit_confirmed,3.769999999999527,2026-09-16 21:52:33.996999979+00:00,2026-09-16 21:52:56.975000143+00:00,2026-09-16
0,1789595815.967,1789595857.9950001,-1.0,trend,4266.95,4260.8,0.0139859765853641,8.23169707808608,42.02800011634827,profit_confirmed,8.859999999999673,2026-09-16 21:56:55.967000008+00:00,2026-09-16 21:57:37.995000124+00:00,2026-09-16
0,1789595999.966,1789596011.973,-1.0,impulse,4261.1,4265.13,0.014201010975364062,-5.477038287035171,12.006999969482422,emergency_stop,0.2000000000007276,2026-09-16 21:59:59.966000080+00:00,2026-09-16 22:00:11.973000050+00:00,2026-09-16
0,1789596304.971,1789596328.948,-1.0,impulse,4271.55,4269.67,0.014057935789787278,2.5293030762860127,23.97699999809265,profit_confirmed,3.1900000000005093,2026-09-16 22:05:04.970999956+00:00,2026-09-16 22:05:28.947999954+00:00,2026-09-16
0,1789596538.9550002,1789596551.9689999,-1.0,trend,4255.48,4259.49,0.014124008087999282,-5.420305910098745,13.013999700546265,emergency_stop,0.0,2026-09-16 22:08:58.955000162+00:00,2026-09-16 22:09:11.968999863+00:00,2026-09-16
0,1789597026.984,1789597053.966,-1.0,impulse,4245.58,4250.14,0.013982414906917083,-6.101947901665043,26.98200011253357,emergency_stop,1.8400000000001455,2026-09-16 22:17:06.983999968+00:00,2026-09-16 22:17:33.966000080+00:00,2026-09-16
0,1789597587.987,1789597654.952,-1.0,impulse,4243.21,4247.45,0.013823015376978214,-5.609060383614324,66.96499991416931,emergency_stop,2.680000000000291,2026-09-16 22:26:27.986999989+00:00,2026-09-16 22:27:34.951999903+00:00,2026-09-16
0,1789597619.962,1789597667.963,-1.0,trend,4244.14,4248.53,0.01378465650930711,-5.791378327407222,48.00100016593933,emergency_stop,3.610000000000582,2026-09-16 22:26:59.961999893+00:00,2026-09-16 22:27:47.963000059+00:00,2026-09-16
0,1789598199.9529998,1789598253.957,-1.0,impulse,4257.28,4261.56,0.013525204808792629,-5.539991353403895,54.004000186920166,emergency_stop,0.3099999999994907,2026-09-16 22:36:39.952999830+00:00,2026-09-16 22:37:33.957000017+00:00,2026-09-16
0,1789598638.926,1789599065.976,1.0,trend,4267.74,4275.31,0.013380485117338522,9.693691772343477,427.0499999523163,profit_confirmed,8.699999999999818,2026-09-16 22:43:58.926000118+00:00,2026-09-16 22:51:05.976000071+00:00,2026-09-16
0,1789599553.984,1789606800.963,1.0,trend,4272.07,4259.81,0.013633710798184177,-15.996538486232437,7246.979000091553,emergency_stop,1.0399999999999636,2026-09-16 22:59:13.983999968+00:00,2026-09-17 01:00:00.963000059+00:00,2026-09-17
0,1789615466.822,1789615738.8270001,1.0,trend,4287.94,4283.57,0.013215837562219855,-5.527103492799574,272.0050001144409,emergency_stop,0.27000000000043656,2026-09-17 03:24:26.822000027+00:00,2026-09-17 03:28:58.827000141+00:00,2026-09-17
0,1789616042.99,1789616095.905,1.0,trend,4289.05,4285.03,0.013071454536852605,-5.02888190991046,52.91499996185303,emergency_stop,0.0,2026-09-17 03:34:02.990000010+00:00,2026-09-17 03:34:55.904999971+00:00,2026-09-17
0,1789618083.901,1789618106.8830001,1.0,trend,4310.43,4306.25,0.013019667950232551,-5.208319978105356,22.98200011253357,emergency_stop,0.0,2026-09-17 04:08:03.901000023+00:00,2026-09-17 04:08:26.883000135+00:00,2026-09-17
0,1789618058.274,1789618177.8630002,1.0,impulse,4307.77,4303.34,0.012940086418757223,-5.486082958942858,119.58900022506714,emergency_stop,2.459999999999127,2026-09-17 04:07:38.273999929+00:00,2026-09-17 04:09:37.863000154+00:00,2026-09-17
0,1789618204.957,1789618269.853,-1.0,impulse,4302.68,4300.61,0.012660719431589538,2.5081308948265746,64.89599990844727,profit_confirmed,3.2200000000002547,2026-09-17 04:10:04.957000017+00:00,2026-09-17 04:11:09.852999926+00:00,2026-09-17
0,1789623093.972,1789624175.952,-1.0,trend,4287.58,4283.18,0.012726238654648033,5.358882163143919,1081.9800000190735,session_gap,5.649999999999636,2026-09-17 05:31:33.971999884+00:00,2026-09-17 05:49:35.951999903+00:00,2026-09-17
0,1789626649.457,1789626829.6729999,1.0,impulse,4290.1,4291.21,0.01286622727984915,1.3667707164319218,180.21599984169006,max_hold,2.219999999999345,2026-09-17 06:30:49.457000017+00:00,2026-09-17 06:33:49.672999859+00:00,2026-09-17
0,1789635997.8739998,1789636613.964,1.0,trend,4309.17,4305.17,0.012901931060550719,-4.938967586199724,616.0900001525879,emergency_stop,3.180000000000291,2026-09-17 09:06:37.873999834+00:00,2026-09-17 09:16:53.963999987+00:00,2026-09-17
0,1789639843.983,1789640024.979,1.0,impulse,4319.67,4320.03,0.012772911749945213,0.4400620119299952,180.9960000514984,max_hold,2.0,2026-09-17 10:10:43.983000040+00:00,2026-09-17 10:13:44.979000092+00:00,2026-09-17
0,1789640128.9910002,1789640309.804,1.0,impulse,4326.66,4328.03,0.012784407370520152,1.676187646681398,180.8129997253418,max_hold,2.6900000000005093,2026-09-17 10:15:28.991000175+00:00,2026-09-17 10:18:29.803999901+00:00,2026-09-17
0,1789640437.461,1789640617.977,-1.0,impulse,4322.04,4321.89,0.01282819396576418,0.18415276525919738,180.51600003242493,max_hold,2.430000000000291,2026-09-17 10:20:37.460999966+00:00,2026-09-17 10:23:37.976999998+00:00,2026-09-17
0,1789640929.9169998,1789641206.9550002,1.0,trend,4328.54,4333.82,0.01283300453850133,6.484608153640578,277.0380003452301,profit_confirmed,6.170000000000073,2026-09-17 10:28:49.916999817+00:00,2026-09-17 10:33:26.955000162+00:00,2026-09-17
0,1789641244.37,1789641335.912,1.0,trend,4334.47,4330.21,0.013002400198409538,-5.300960837160444,91.54200005531311,emergency_stop,0.0,2026-09-17 10:34:04.369999886+00:00,2026-09-17 10:35:35.911999941+00:00,2026-09-17
0,1789643562.866,1789643743.9129999,-1.0,impulse,4319.59,4320.27,0.012863924636296471,-0.837151129316368,181.04699993133545,max_hold,1.5,2026-09-17 11:12:42.865999937+00:00,2026-09-17 11:15:43.912999868+00:00,2026-09-17
0,1789643612.543,1789644742.815,-1.0,trend,4318.7,4313.55,0.012884506915714555,6.350333001886342,1130.2720000743866,profit_confirmed,6.260000000000218,2026-09-17 11:13:32.542999983+00:00,2026-09-17 11:32:22.815000057+00:00,2026-09-17
0,1789645584.95,1789646461.978,-1.0,trend,4310.81,4314.88,0.013007943990954568,-5.066692355429742,877.0279998779297,emergency_stop,0.3400000000001455,2026-09-17 11:46:24.950000048+00:00,2026-09-17 12:01:01.977999926+00:00,2026-09-17
0,1789651493.941,1789651674.256,1.0,impulse,4313.43,4314.42,0.012875588160846618,1.2198986174706086,180.31500005722046,max_hold,1.4899999999997817,2026-09-17 13:24:53.940999985+00:00,2026-09-17 13:27:54.256000041+00:00,2026-09-17
0,1789654203.904,1789654307.873,1.0,impulse,4336.76,4332.75,0.012907455241544706,-4.953434994810331,103.9689998626709,emergency_stop,3.019999999999527,2026-09-17 14:10:03.904000044+00:00,2026-09-17 14:11:47.872999907+00:00,2026-09-17
0,1789654319.2910001,1789654499.759,-1.0,impulse,4331.28,4332.15,0.012778058002748212,-1.0639116767626509,180.46799993515015,max_hold,0.5799999999999272,2026-09-17 14:11:59.291000128+00:00,2026-09-17 14:14:59.759000063+00:00,2026-09-17
0,1789656688.988,1789656847.912,1.0,impulse,4336.4,4339.51,0.012750265726592238,3.794906609394639,158.92400002479553,profit_confirmed,3.800000000000182,2026-09-17 14:51:28.987999916+00:00,2026-09-17 14:54:07.911999941+00:00,2026-09-17
0,1789656922.781,1789657081.938,1.0,impulse,4343.04,4345.46,0.012883128715103357,2.983720783705867,159.15700006484985,profit_confirmed,3.4600000000000364,2026-09-17 14:55:22.780999899+00:00,2026-09-17 14:58:01.937999964+00:00,2026-09-17
0,1789656918.923,1789657106.999,1.0,trend,4341.77,4351.78,0.012849399042616512,12.309441865884212,188.07599997520447,profit_target,10.009999999999309,2026-09-17 14:55:18.923000097+00:00,2026-09-17 14:58:26.999000072+00:00,2026-09-17
0,1789658284.932,1789658355.9129999,1.0,impulse,4360.86,4365.89,0.013248898182384344,6.3777753150648655,70.98099994659424,profit_target,5.030000000000655,2026-09-17 15:18:04.931999922+00:00,2026-09-17 15:19:15.912999868+00:00,2026-09-17
0,1789658493.9580002,1789658536.996,1.0,impulse,4370.12,4371.87,0.013415503077027848,2.246810679799047,43.037999868392944,profit_confirmed,3.1700000000000728,2026-09-17 15:21:33.958000183+00:00,2026-09-17 15:22:16.996000051+00:00,2026-09-17
0,1789658583.973,1789658679.9889998,1.0,impulse,4374.31,4369.77,0.013510655014469736,-5.870211179961643,96.01599979400635,emergency_stop,0.0,2026-09-17 15:23:03.973000050+00:00,2026-09-17 15:24:39.988999844+00:00,2026-09-17
0,1789658515.976,1789658698.9529998,1.0,trend,4372.99,4368.67,0.013503374622182379,-5.582741652415325,182.97699975967407,emergency_stop,1.110000000000582,2026-09-17 15:21:55.976000071+00:00,2026-09-17 15:24:58.952999830+00:00,2026-09-17
0,1789658879.956,1789659002.961,1.0,impulse,4380.21,4375.05,0.013175013522656057,-6.506122542096182,123.00499987602234,emergency_stop,0.6599999999998545,2026-09-17 15:27:59.956000090+00:00,2026-09-17 15:30:02.960999966+00:00,2026-09-17
0,1789658925.655,1789659002.961,1.0,trend,4379.35,4375.05,0.01313878223546874,-5.4068589209215565,77.30599999427795,emergency_stop,1.519999999999527,2026-09-17 15:28:45.654999971+00:00,2026-09-17 15:30:02.960999966+00:00,2026-09-17
0,1789659073.9889998,1789659196.95,-1.0,impulse,4373.34,4369.47,0.012863813939182503,4.764333810917441,122.9610002040863,profit_confirmed,4.850000000000364,2026-09-17 15:31:13.988999844+00:00,2026-09-17 15:33:16.950000048+00:00,2026-09-17
0,1789659613.904,1789659734.815,1.0,impulse,4370.15,4365.81,0.012988271339044089,-5.3946410165199286,120.91100001335144,emergency_stop,0.0,2026-09-17 15:40:13.904000044+00:00,2026-09-17 15:42:14.815000057+00:00,2026-09-17
0,1789659738.82,1789659881.404,-1.0,impulse,4365.76,4362.05,0.012847348595015486,4.561512670307412,142.58400011062622,profit_confirmed,4.329999999999927,2026-09-17 15:42:18.819999933+00:00,2026-09-17 15:44:41.404000044+00:00,2026-09-17
0,1789660176.948,1789660300.9689999,1.0,impulse,4367.25,4369.88,0.012966507753234257,3.2636249169417395,124.02099990844727,profit_confirmed,3.8100000000004,2026-09-17 15:49:36.947999954+00:00,2026-09-17 15:51:40.968999863+00:00,2026-09-17
0,1789660381.99,1789660562.616,1.0,impulse,4373.16,4372.28,0.013051762541711776,-1.0991913538701124,180.62599992752075,max_hold,1.610000000000582,2026-09-17 15:53:01.990000010+00:00,2026-09-17 15:56:02.615999937+00:00,2026-09-17
0,1789660804.987,1789660839.977,-1.0,impulse,4367.04,4371.24,0.013023048664120006,-5.234599043345386,34.99000000953674,emergency_stop,0.26999999999952706,2026-09-17 16:00:04.986999989+00:00,2026-09-17 16:00:39.976999998+00:00,2026-09-17
0,1789661299.9980001,1789661354.9689999,1.0,impulse,4370.79,4366.67,0.01288630665314675,-5.080976024754342,54.9709997177124,emergency_stop,0.7899999999999636,2026-09-17 16:08:19.998000145+00:00,2026-09-17 16:09:14.968999863+00:00,2026-09-17
0,1789661459.92,1789661639.924,-1.0,impulse,4362.69,4360.84,0.012753577694619343,2.2580067105925594,180.0039999485016,max_hold,2.1099999999996726,2026-09-17 16:10:59.920000076+00:00,2026-09-17 16:13:59.924000025+00:00,2026-09-17
0,1789662222.444,1789662402.8830001,-1.0,impulse,4369.08,4368.35,0.01281256299145694,0.895118104804704,180.4390001296997,max_hold,2.6099999999996726,2026-09-17 16:23:42.444000006+00:00,2026-09-17 16:26:42.883000135+00:00,2026-09-17
0,1789662892.943,1789662996.978,1.0,impulse,4371.53,4366.66,0.012835945918916333,-5.982439392243006,104.03499984741211,emergency_stop,1.9900000000006912,2026-09-17 16:34:52.943000078+00:00,2026-09-17 16:36:36.977999926+00:00,2026-09-17
0,1789663591.9580002,1789663644.96,1.0,impulse,4362.28,4367.28,0.012679668277353529,6.067354407230575,53.001999855041504,profit_target,5.0,2026-09-17 16:46:31.958000183+00:00,2026-09-17 16:47:24.960000038+00:00,2026-09-17
0,1789664840.965,1789664983.976,1.0,impulse,4376.64,4378.59,0.01283816413082045,2.3958465715549506,143.0110001564026,profit_confirmed,3.0399999999999636,2026-09-17 17:07:20.964999914+00:00,2026-09-17 17:09:43.976000071+00:00,2026-09-17
0,1789665128.972,1789665309.9689999,-1.0,impulse,4370.35,4370.1,0.012900750180958194,0.3086572209732698,180.99699997901917,max_hold,1.75,2026-09-17 17:12:08.971999884+00:00,2026-09-17 17:15:09.968999863+00:00,2026-09-17
0,1789665486.984,1789665666.996,-1.0,impulse,4366.56,4366.01,0.012908813149821292,0.6794702898202565,180.01200008392334,max_hold,0.7700000000004366,2026-09-17 17:18:06.983999968+00:00,2026-09-17 17:21:06.996000051+00:00,2026-09-17
0,1789666091.878,1789666246.956,-1.0,impulse,4367.97,4365.36,0.012926562767902302,3.2288289189695845,155.07800006866455,profit_confirmed,3.3299999999999272,2026-09-17 17:28:11.878000021+00:00,2026-09-17 17:30:46.956000090+00:00,2026-09-17
0,1789666478.9539998,1789666659.854,1.0,impulse,4366.94,4363.92,0.013010908589962886,-3.7604172504012223,180.900000333786,max_hold,0.8600000000005821,2026-09-17 17:34:38.953999758+00:00,2026-09-17 17:37:39.854000092+00:00,2026-09-17
0,1789667353.957,1789667409.9539998,-1.0,impulse,4358.14,4362.15,0.01303244130214294,-5.0014003229738115,55.996999740600586,emergency_stop,0.0,2026-09-17 17:49:13.957000017+00:00,2026-09-17 17:50:09.953999758+00:00,2026-09-17
0,1789666829.957,1789667642.996,-1.0,trend,4362.1,4356.9,0.012912676230108678,6.426005205576614,813.0390000343323,profit_confirmed,6.010000000000218,2026-09-17 17:40:29.957000017+00:00,2026-09-17 17:54:02.996000051+00:00,2026-09-17
0,1789667817.84,1789668325.978,-1.0,trend,4354.71,4358.89,0.012949890797046153,-5.180406690120962,508.1380000114441,emergency_stop,2.7899999999999636,2026-09-17 17:56:57.839999914+00:00,2026-09-17 18:05:25.977999926+00:00,2026-09-17
0,1789668844.9299998,1789669024.981,1.0,impulse,4361.09,4363.13,0.012814564438217012,2.5018166837382396,180.05100011825562,max_hold,2.0399999999999636,2026-09-17 18:14:04.929999828+00:00,2026-09-17 18:17:04.980999947+00:00,2026-09-17
0,1789669593.8419998,1789669774.994,-1.0,impulse,4357.46,4358.14,0.012879918716851917,-0.8381919829421418,181.15200018882751,max_hold,1.0,2026-09-17 18:26:33.841999769+00:00,2026-09-17 18:29:34.993999958+00:00,2026-09-17
0,1789671619.9190001,1789672582.783,1.0,trend,4370.62,4366.57,0.012858022855033261,-4.983686145752673,962.8639998435974,emergency_stop,1.7100000000000364,2026-09-17 19:00:19.919000149+00:00,2026-09-17 19:16:22.782999992+00:00,2026-09-17
0,1789673171.934,1789673352.6019998,-1.0,impulse,4363.93,4367.07,0.012727835373626041,-3.824773001449623,180.66799974441528,max_hold,0.09000000000014552,2026-09-17 19:26:11.934000015+00:00,2026-09-17 19:29:12.601999760+00:00,2026-09-17
0,1789673646.775,1789673826.851,-1.0,impulse,4358.97,4360.51,0.012627921865943097,-1.8611187074582325,180.07599997520447,max_hold,1.050000000000182,2026-09-17 19:34:06.775000095+00:00,2026-09-17 19:37:06.851000071+00:00,2026-09-17
0,1789673769.936,1789675176.993,-1.0,trend,4357.87,4362.0,0.012655387596001518,-5.002037809007988,1407.0569999217987,emergency_stop,1.6499999999996362,2026-09-17 19:36:09.936000109+00:00,2026-09-17 19:59:36.993000031+00:00,2026-09-17
0,1789675363.9529998,1789675505.819,-1.0,impulse,4359.05,4363.2,0.012448637489830498,-4.944147112148921,141.86600017547607,emergency_stop,0.4899999999997817,2026-09-17 20:02:43.952999830+00:00,2026-09-17 20:05:05.819000006+00:00,2026-09-17
0,1789675511.582,1789675691.7020001,1.0,impulse,4363.09,4365.23,0.012319482875873517,2.5230608177685028,180.12000012397766,max_hold,2.619999999999891,2026-09-17 20:05:11.582000017+00:00,2026-09-17 20:08:11.702000141+00:00,2026-09-17
0,1789677487.9910002,1789677668.88,-1.0,impulse,4359.19,4360.11,0.012385392109259425,-1.0904833914452783,180.88899993896484,max_hold,1.139999999999418,2026-09-17 20:38:07.991000175+00:00,2026-09-17 20:41:08.880000114+00:00,2026-09-17
0,1789680656.8009999,1789680836.956,-1.0,impulse,4353.31,4352.11,0.012356905707408125,1.4190981908419922,180.15500020980835,max_hold,1.2000000000007276,2026-09-17 21:30:56.800999880+00:00,2026-09-17 21:33:56.956000090+00:00,2026-09-17
0,1789680859.64,1789682497.959,-1.0,trend,4351.33,4355.44,0.01239397642453037,-4.874992537541389,1638.319000005722,emergency_stop,2.6700000000000728,2026-09-17 21:34:19.640000105+00:00,2026-09-17 22:01:37.959000111+00:00,2026-09-17
0,1789683424.7489998,1789683605.661,-1.0,impulse,4349.12,4352.05,0.012266628316768332,-3.439650323214532,180.91200017929077,max_hold,0.0,2026-09-17 22:17:04.748999834+00:00,2026-09-17 22:20:05.661000013+00:00,2026-09-17
0,1789684082.9740002,1789684263.8630002,-1.0,impulse,4343.74,4344.74,0.012176775264347994,-1.1653429640261581,180.88899993896484,max_hold,0.5900000000001455,2026-09-17 22:28:02.974000216+00:00,2026-09-17 22:31:03.863000154+00:00,2026-09-17
0,1789706151.963,1789707085.844,-1.0,trend,4351.95,4345.71,0.012146333326187125,7.253560745284166,933.8810000419617,profit_confirmed,7.420000000000073,2026-09-18 04:35:51.963000059+00:00,2026-09-18 04:51:25.844000101+00:00,2026-09-18
0,1789712295.952,1789712476.732,-1.0,impulse,4337.39,4338.86,0.012335816126075635,-1.7354283574638025,180.78000020980835,max_hold,0.020000000000436557,2026-09-18 06:18:15.951999903+00:00,2026-09-18 06:21:16.732000113+00:00,2026-09-18
0,1789713296.6780002,1789713477.973,1.0,impulse,4349.87,4352.96,0.01229048200181233,3.6345350571398107,181.29499983787537,max_hold,3.3299999999999272,2026-09-18 06:34:56.678000212+00:00,2026-09-18 06:37:57.973000050+00:00,2026-09-18
0,1789713784.5870001,1789714489.519,1.0,trend,4357.78,4357.97,0.012385425975276334,0.22520914229401742,704.9319999217987,session_gap,2.990000000000691,2026-09-18 06:43:04.587000132+00:00,2026-09-18 06:54:49.519000052+00:00,2026-09-18
0,1789721970.893,1789722098.99,1.0,trend,4377.7,4385.85,0.012391309052614609,9.66487552938711,128.0970001220703,profit_confirmed,9.19000000000051,2026-09-18 08:59:30.892999887+00:00,2026-09-18 09:01:38.990000010+00:00,2026-09-18
