segment_id,entry_epoch_sec,exit_epoch_sec,side,horizon,entry_usd,exit_usd,oz,pnl_inr,hold_sec,exit_reason,peak_move_usd,entry_utc,exit_utc,exit_day_utc
0,1789640038.901,1789640159.339,1.0,trend,4320.57,4326.25,0.013435394907133684,7.303318479430926,120.43799996376038,profit_confirmed,6.920000000000073,2026-09-17 10:13:58.901000023+00:00,2026-09-17 10:15:59.338999987+00:00,2026-09-17
0,1789640266.999,1789640333.442,1.0,trend,4329.28,4325.23,0.013626177514814992,-5.28141790271957,66.44299983978271,emergency_stop,0.0,2026-09-17 10:17:46.999000072+00:00,2026-09-17 10:18:53.441999912+00:00,2026-09-17
0,1789640813.956,1789641074.464,1.0,trend,4326.31,4331.9,0.013488212467477485,7.215852944364327,260.5079998970032,profit_confirmed,6.609999999999673,2026-09-17 10:26:53.956000090+00:00,2026-09-17 10:31:14.463999987+00:00,2026-09-17
0,1789641091.94,1789642492.757,1.0,trend,4331.77,4327.7,0.013676710236710457,-5.327181855331689,1400.816999912262,emergency_stop,3.509999999999309,2026-09-17 10:31:31.940000057+00:00,2026-09-17 10:54:52.756999969+00:00,2026-09-17
0,1789643612.543,1789644742.464,-1.0,trend,4318.7,4313.5,0.013537549710051907,6.736974067752829,1129.9210000038147,profit_confirmed,6.260000000000218,2026-09-17 11:13:32.542999983+00:00,2026-09-17 11:32:22.463999987+00:00,2026-09-17
0,1789645584.499,1789646461.978,-1.0,trend,4310.82,4314.88,0.013713537856282576,-5.328402347380033,877.4789998531342,emergency_stop,0.36999999999989086,2026-09-17 11:46:24.499000072+00:00,2026-09-17 12:01:01.977999926+00:00,2026-09-17
0,1789653091.386,1789653490.591,1.0,trend,4321.99,4324.56,0.013574345447041294,3.33866994909754,399.20500016212463,session_gap,2.800000000000182,2026-09-17 13:51:31.385999918+00:00,2026-09-17 13:58:10.591000080+00:00,2026-09-17
0,1789654329.8620002,1789654510.335,1.0,reversal,4332.0,4332.63,0.013661560616538556,0.8236872253765644,180.47299981117249,max_hold,0.6700000000000728,2026-09-17 14:12:09.862000227+00:00,2026-09-17 14:15:10.335000038+00:00,2026-09-17
0,1789656878.4659998,1789657082.99,1.0,trend,4340.41,4345.37,0.013683077574509607,6.495116321383688,204.52400016784668,profit_confirmed,6.110000000000582,2026-09-17 14:54:38.465999842+00:00,2026-09-17 14:58:02.990000010+00:00,2026-09-17
0,1789657102.876,1789657258.445,1.0,trend,4347.09,4352.18,0.013852747736433527,6.748001580158093,155.56900000572205,profit_confirmed,6.25,2026-09-17 14:58:22.875999928+00:00,2026-09-17 15:00:58.444999933+00:00,2026-09-17
0,1789658515.976,1789658698.4499998,1.0,trend,4372.99,4368.84,0.014029023951379647,-5.571819270353432,182.47399973869324,emergency_stop,1.3500000000003638,2026-09-17 15:21:55.976000071+00:00,2026-09-17 15:24:58.449999809+00:00,2026-09-17
0,1789658879.956,1789659001.4620001,1.0,trend,4380.21,4375.59,0.013883472827884097,-6.138490072736938,121.50600004196167,emergency_stop,0.8400000000001455,2026-09-17 15:27:59.956000090+00:00,2026-09-17 15:30:01.462000132+00:00,2026-09-17
0,1789659703.3260002,1789659734.815,1.0,trend,4370.18,4365.81,0.01372311871672204,-5.739257692461928,31.488999843597412,emergency_stop,0.0,2026-09-17 15:41:43.326000214+00:00,2026-09-17 15:42:14.815000057+00:00,2026-09-17
0,1789663505.485,1789663549.929,-1.0,trend,4355.76,4359.91,0.013573193644741856,-5.390780012359594,44.444000005722046,emergency_stop,0.09000000000014552,2026-09-17 16:45:05.484999895+00:00,2026-09-17 16:45:49.928999901+00:00,2026-09-17
0,1789664911.983,1789665099.997,1.0,trend,4376.62,4372.59,0.01343237176067767,-5.180589927474201,188.01399993896484,emergency_stop,3.100000000000364,2026-09-17 17:08:31.983000040+00:00,2026-09-17 17:11:39.996999979+00:00,2026-09-17
0,1789665150.8070002,1789665266.42,1.0,reversal,4369.55,4372.0,0.013297040615188853,3.117759041113988,115.61299991607666,profit_confirmed,3.269999999999527,2026-09-17 17:12:30.807000160+00:00,2026-09-17 17:14:26.420000076+00:00,2026-09-17
0,1789666797.479,1789667642.996,-1.0,trend,4362.12,4356.9,0.013378484988956878,6.683422345126139,845.5169999599457,profit_confirmed,6.170000000000073,2026-09-17 17:39:57.479000092+00:00,2026-09-17 17:54:02.996000051+00:00,2026-09-17
0,1789667754.479,1789668817.403,-1.0,trend,4355.89,4360.1,0.013553074218062773,-5.460612765964046,1062.9240000247955,emergency_stop,4.130000000000109,2026-09-17 17:55:54.479000092+00:00,2026-09-17 18:13:37.403000116+00:00,2026-09-17
0,1789671619.9190001,1789672577.476,1.0,trend,4370.62,4366.62,0.013410428111917663,-5.133624528838221,957.5569999217987,emergency_stop,1.7799999999997453,2026-09-17 19:00:19.919000149+00:00,2026-09-17 19:16:17.476000071+00:00,2026-09-17
0,1789673670.962,1789675180.447,-1.0,trend,4358.23,4362.31,0.013276323830798487,-5.183934049221899,1509.4850001335144,emergency_stop,2.009999999999309,2026-09-17 19:34:30.961999893+00:00,2026-09-17 19:59:40.447000027+00:00,2026-09-17
0,1789680859.64,1789682497.959,-1.0,trend,4351.33,4355.44,0.013140905327724314,-5.168786288991294,1638.319000005722,emergency_stop,2.6700000000000728,2026-09-17 21:34:19.640000105+00:00,2026-09-17 22:01:37.959000111+00:00,2026-09-17
0,1789702339.9750001,1789702415.3939998,1.0,trend,4358.45,4359.14,0.013005882525481958,0.8588362863295635,75.41899967193604,session_gap,1.6000000000003638,2026-09-18 03:32:19.975000143+00:00,2026-09-18 03:33:35.393999815+00:00,2026-09-18
0,1789706151.963,1789707085.4950001,-1.0,trend,4351.95,4345.74,0.013028317672838432,7.742860010305678,933.5320000648499,profit_confirmed,7.479999999999563,2026-09-18 04:35:51.963000059+00:00,2026-09-18 04:51:25.495000124+00:00,2026-09-18
0,1789712286.4940002,1789713010.474,-1.0,trend,4338.23,4342.33,0.01323058230470925,-5.191397494212873,723.9799997806549,emergency_stop,3.469999999999345,2026-09-18 06:18:06.494000196+00:00,2026-09-18 06:30:10.473999977+00:00,2026-09-18
0,1789713784.487,1789714489.468,1.0,trend,4357.78,4358.0,0.013094968836085968,0.27570752375087537,704.9809999465942,session_gap,2.990000000000691,2026-09-18 06:43:04.486999989+00:00,2026-09-18 06:54:49.467999935+00:00,2026-09-18
0,1789721976.368,1789722098.99,1.0,trend,4378.24,4385.85,0.013102171068945822,9.54221922537524,122.62199997901917,profit_confirmed,8.650000000000546,2026-09-18 08:59:36.368000031+00:00,2026-09-18 09:01:38.990000010+00:00,2026-09-18
0,1789722582.203,1789723028.407,1.0,trend,4387.96,4383.93,0.013351439873532536,-5.149376160700491,446.2039999961853,emergency_stop,2.199999999999818,2026-09-18 09:09:42.203000069+00:00,2026-09-18 09:17:08.407000065+00:00,2026-09-18
0,1789723424.4940002,1789724499.477,1.0,trend,4389.6,4395.88,0.013216924116806703,7.943492831299292,1074.9829998016357,profit_confirmed,7.049999999999272,2026-09-18 09:23:44.494000196+00:00,2026-09-18 09:41:39.476999998+00:00,2026-09-18
0,1789735360.477,1789737160.789,-1.0,trend,4379.18,4379.32,0.013424429825440561,-0.1798644575828735,1800.3120000362396,max_hold,5.480000000000473,2026-09-18 12:42:40.476999998+00:00,2026-09-18 13:12:40.789000034+00:00,2026-09-18
